PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
2.00,0.00,383.00,178.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,12638,1263804,32631,KCL,"Chignik Lagoon, AK",AK,02,Alaska,1,10245,1024502,30245,AKN,"King Salmon, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,0.00,583.00,50.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12708,1270804,32708,KKH,"Kongiganak, AK",AK,02,Alaska,1,11227,1122706,31227,CYF,"Chefornak, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,0.00,698.00,13.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12807,1280702,32807,KSM,"St. Mary's, AK",AK,02,Alaska,1,13434,1343405,33434,MOU,"Mountain Village, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,0.00,786.00,153.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,12195,1219502,32195,HPB,"Hooper Bay, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,0.00,1260.00,98.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,14987,1498702,34987,SRV,"Stony River, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,1.00,0.00,7.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,12653,1265305,32653,KEK,"Ekwok, AK",AK,02,Alaska,1,12755,1275502,32755,KNW,"New Stuyahok, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,1.00,0.00,1829.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,2025,1,1,4,F
2.00,3.00,0.00,50.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12676,1267605,32676,KGX,"Grayling, AK",AK,02,Alaska,1,12087,1208702,32087,HCR,"Holy Cross, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,3.00,0.00,55.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14627,1462702,34627,RSH,"Russian Mission, AK",AK,02,Alaska,1,14234,1423404,34234,PQS,"Pilot Station, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,3.00,0.00,58.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12719,1271905,32719,KLG,"Kalskag, AK",AK,02,Alaska,1,12709,1270907,32709,KKI,"Akiachak, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,8.00,0.00,21.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,14718,1471802,34718,SCM,"Scammon Bay, AK",AK,02,Alaska,1,15554,1555402,35554,VAK,"Chevak, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,12.00,0.00,0.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14130,1413003,34130,PKA,"Napaskiak, AK",AK,02,Alaska,1,14130,1413003,34130,PKA,"Napaskiak, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,14.00,530.00,43.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12851,1285105,32851,KWK,"Kwigillingok, AK",AK,02,Alaska,1,11227,1122706,31227,CYF,"Chefornak, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,15.00,0.00,72.00,8E,20331,Bering Air Inc.,06992,D,8E,Bering Air Inc.,1,5,14102,1410206,34102,PHO,"Point Hope, AK",AK,02,Alaska,1,12844,1284402,32844,KVL,"Kivalina, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,20.00,0.00,1129.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12278,1227805,30928,ICT,"Wichita, KS",KS,20,Kansas,62,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2025,1,1,3,F
2.00,24.00,0.00,60.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,10396,1039605,30396,ATK,"Atqasuk, AK",AK,02,Alaska,1,10225,1022502,30225,AIN,"Wainwright, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,29.00,0.00,139.00,6F,22105,"FOX AIRCRAFT, LLC",01288,D,6F,"FOX AIRCRAFT, LLC",1,5,14718,1471802,34718,SCM,"Scammon Bay, AK",AK,02,Alaska,1,14627,1462702,34627,RSH,"Russian Mission, AK",AK,02,Alaska,1,2025,1,1,1,L
2.00,30.00,0.00,0.00,3AQ,21909,"Maritime Helicopters, Inc.",01230,D,3AQ,"Maritime Helicopters, Inc.",1,5,15579,1557902,35579,VDZ,"Valdez, AK",AK,02,Alaska,1,15579,1557902,35579,VDZ,"Valdez, AK",AK,02,Alaska,1,2025,1,1,1,L
2.00,30.00,0.00,162.00,6F,22105,"FOX AIRCRAFT, LLC",01288,D,6F,"FOX AIRCRAFT, LLC",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,10416,1041605,30416,AUK,"Alakanuk, AK",AK,02,Alaska,1,2025,1,1,1,L
2.00,32.00,0.00,61.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,15282,1528205,35282,TNK,"Tununak, AK",AK,02,Alaska,1,12779,1277906,32779,KPN,"Kipnuk, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,32.00,0.00,406.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,10313,1031302,30313,ANV,"Anvik, AK",AK,02,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,43.00,0.00,410.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,12087,1208702,32087,HCR,"Holy Cross, AK",AK,02,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,45.00,6162.00,100.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,13710,1371005,33710,NME,"Nightmute, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,55.00,0.00,143.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,12087,1208702,32087,HCR,"Holy Cross, AK",AK,02,Alaska,1,13196,1319603,33196,MCG,"McGrath, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,60.00,5.00,92.00,Q5,20342,40-Mile Air,06999,D,Q5,40-Mile Air,1,5,11245,1124505,31245,CZN,"Chisana, AK",AK,02,Alaska,1,15236,1523602,35236,TKJ,"Tok, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,62.00,0.00,12.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12708,1270804,32708,KKH,"Kongiganak, AK",AK,02,Alaska,1,12851,1285105,32851,KWK,"Kwigillingok, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,68.00,0.00,129.00,S2,21570,Star Marianas Air Inc.,01169,D,S2,Star Marianas Air Inc.,1,6,14955,1495503,34955,SPN,"Saipan, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,12016,1201602,32016,GUM,"Guam, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,2025,1,1,1,L
2.00,99.00,0.00,96.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,1,F
2.00,108.00,0.00,268.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,11445,1144505,31445,DUT,"Unalaska, AK",AK,02,Alaska,1,14919,1491902,34919,SNP,"St. Paul, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,161.00,287.00,18.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,15554,1555402,35554,VAK,"Chevak, AK",AK,02,Alaska,1,12195,1219502,32195,HPB,"Hooper Bay, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,181.00,58.00,22.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,11550,1155001,31550,EMK,"Emmonak, AK",AK,02,Alaska,1,15085,1508505,35085,SXP,"Sheldon Point, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,195.00,0.00,1574.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,2025,1,1,4,F
2.00,200.00,0.00,140.00,6F,22105,"FOX AIRCRAFT, LLC",01288,D,6F,"FOX AIRCRAFT, LLC",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,10313,1031302,30313,ANV,"Anvik, AK",AK,02,Alaska,1,2025,1,1,1,L
2.00,215.00,0.00,117.00,5V,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,12621,1262105,32621,KBC,"Birch Creek, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,234.00,0.00,387.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,14816,1481602,34816,SHX,"Shageluk, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,237.00,241.00,74.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,12141,1214101,32141,HKB,"Healy, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,251.00,0.00,53.00,JN,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,13676,1367602,33676,NIB,"Nikolai, AK",AK,02,Alaska,1,15160,1516006,35160,TCT,"Takotna, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,261.00,9.00,4.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,13770,1377002,33770,NUP,"Nunapitchuk, AK",AK,02,Alaska,1,12831,1283102,32831,KUK,"Kasigluk, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,300.00,300.00,69.00,SNK,20226,Spernak Airways Inc.,06970,D,SNK,Spernak Airways Inc.,1,5,13467,1346706,30299,MRI,"Anchorage, AK",AK,02,Alaska,1,14863,1486305,34863,SKW,"Skwentna, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,339.00,0.00,90.00,4W,20323,Warbelow,06967,D,4W,Warbelow,1,5,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,15061,1506102,35061,SVS,"Stevens Village, AK",AK,02,Alaska,1,2025,1,1,1,L
2.00,417.00,0.00,234.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,13676,1367602,33676,NIB,"Nikolai, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,578.00,0.00,7.00,3AQ,21909,"Maritime Helicopters, Inc.",01230,D,3AQ,"Maritime Helicopters, Inc.",1,5,16567,1656701,36553,7AK,"Akun, AK",AK,02,Alaska,1,12786,1278601,32786,KQA,"Akutan, AK",AK,02,Alaska,1,2025,1,1,1,L
2.00,730.00,1688.00,52.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,10245,1024502,30245,AKN,"King Salmon, AK",AK,02,Alaska,1,12294,1229402,32294,IGG,"Igiugig, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,1034.00,204.00,60.00,Q5,20342,40-Mile Air,06999,D,Q5,40-Mile Air,1,5,15236,1523602,35236,TKJ,"Tok, AK",AK,02,Alaska,1,11036,1103605,31036,CKX,"Chicken, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,1366.00,0.00,237.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,10349,1034902,30349,ARC,"Arctic Village, AK",AK,02,Alaska,1,2025,1,1,1,L
2.00,1533.00,1925.00,176.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,10245,1024502,30245,AKN,"King Salmon, AK",AK,02,Alaska,1,12635,1263504,32631,KCG,"Chignik Bay, AK",AK,02,Alaska,1,2025,1,1,1,F
2.00,1689.00,0.00,154.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,13579,1357905,33579,MYU,"Mekoryuk, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,2025,1,1,1,G
2.00,1770.00,0.00,112.00,6F,22105,"FOX AIRCRAFT, LLC",01288,D,6F,"FOX AIRCRAFT, LLC",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,13894,1389402,33894,OOK,"Toksook, AK",AK,02,Alaska,1,2025,1,1,1,L
2.00,3493.00,0.00,101.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,12807,1280702,32807,KSM,"St. Mary's, AK",AK,02,Alaska,1,2025,1,1,1,G
2.00,6123.00,15267.00,14.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,12807,1280702,32807,KSM,"St. Mary's, AK",AK,02,Alaska,1,14234,1423404,34234,PQS,"Pilot Station, AK",AK,02,Alaska,1,2025,1,1,1,G
2.00,18353.00,0.00,817.00,5Y,20007,Atlas Air Inc.,06087,D,5Y,Atlas Air Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,2025,1,1,2,L
2.00,24168.00,35326.00,153.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,12195,1219502,32195,HPB,"Hooper Bay, AK",AK,02,Alaska,1,2025,1,1,1,G
3.00,,0.00,1190.00,YV,20378,Mesa Airlines Inc.,06689,D,YV,Mesa Airlines Inc.,2,2,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,2025,1,1,3,F
3.00,0.00,0.00,0.00,5V,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,0.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,2025,1,1,1,L
3.00,0.00,0.00,5.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,15385,1538502,35385,TWA,"Twin Hills, AK",AK,02,Alaska,1,15293,1529305,35293,TOG,"Togiak, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,6.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,14130,1413003,34130,PKA,"Napaskiak, AK",AK,02,Alaska,1,2025,1,1,1,L
3.00,0.00,0.00,6.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,14130,1413003,34130,PKA,"Napaskiak, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,2025,1,1,1,L
3.00,0.00,0.00,7.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,12755,1275502,32755,KNW,"New Stuyahok, AK",AK,02,Alaska,1,12653,1265305,32653,KEK,"Ekwok, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,9.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,12709,1270907,32709,KKI,"Akiachak, AK",AK,02,Alaska,1,12855,1285502,32855,KWT,"Kwethluk, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,12.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,12708,1270804,32708,KKH,"Kongiganak, AK",AK,02,Alaska,1,12851,1285105,32851,KWK,"Kwigillingok, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,15.00,8E,20331,Bering Air Inc.,06992,D,8E,Bering Air Inc.,1,5,15794,1579402,35794,WMO,"White Mountain, AK",AK,02,Alaska,1,11941,1194102,31941,GLV,"Golovin, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,18.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,15554,1555402,35554,VAK,"Chevak, AK",AK,02,Alaska,1,12195,1219502,32195,HPB,"Hooper Bay, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,20.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,13710,1371005,33710,NME,"Nightmute, AK",AK,02,Alaska,1,15282,1528205,35282,TNK,"Tununak, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,21.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,15554,1555402,35554,VAK,"Chevak, AK",AK,02,Alaska,1,14718,1471802,34718,SCM,"Scammon Bay, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,22.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,15798,1579802,35798,WNA,"Napakiak, AK",AK,02,Alaska,1,12831,1283102,32831,KUK,"Kasigluk, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,26.00,9K,20253,"Hyannis Air Service, Inc. dba Cape Air",07021,D,9K,"Hyannis Air Service, Inc. dba Cape Air",1,6,12250,1225003,32250,HYA,"Hyannis, MA",MA,25,Massachusetts,13,13541,1354102,33541,MVY,"Martha's Vineyard, MA",MA,25,Massachusetts,13,2025,1,1,1,F
3.00,0.00,0.00,27.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,12671,1267105,32671,KGK,"Koliganek, AK",AK,02,Alaska,1,12653,1265305,32653,KEK,"Ekwok, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,28.00,8E,20331,Bering Air Inc.,06992,D,8E,Bering Air Inc.,1,5,10139,1013901,30139,ABL,"Ambler, AK",AK,02,Alaska,1,13806,1380602,33806,OBU,"Kobuk, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,28.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,15862,1586206,35862,WTL,"Tuntutuliak, AK",AK,02,Alaska,1,12708,1270804,32708,KKH,"Kongiganak, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,30.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12779,1277906,32779,KPN,"Kipnuk, AK",AK,02,Alaska,1,12851,1285105,32851,KWK,"Kwigillingok, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,31.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,13369,1336901,33369,MLL,"Marshall, AK",AK,02,Alaska,1,14234,1423404,34234,PQS,"Pilot Station, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,35.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,12615,1261501,32615,KAL,"Kaltag, AK",AK,02,Alaska,1,13768,1376802,33768,NUL,"Nulato, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,37.00,GV,20455,Grant Aviation,06985,D,GV,Grant Aviation,1,5,12638,1263804,32631,KCL,"Chignik Lagoon, AK",AK,02,Alaska,1,12784,1278403,32784,KPV,"Perryville, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,40.00,8E,20331,Bering Air Inc.,06992,D,8E,Bering Air Inc.,1,5,12704,1270402,32704,KKA,"Koyuk, AK",AK,02,Alaska,1,11535,1153502,31535,ELI,"Elim, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,42.00,6F,22105,"FOX AIRCRAFT, LLC",01288,D,6F,"FOX AIRCRAFT, LLC",1,5,13579,1357905,33579,MYU,"Mekoryuk, AK",AK,02,Alaska,1,13894,1389402,33894,OOK,"Toksook, AK",AK,02,Alaska,1,2025,1,1,1,L
3.00,0.00,0.00,42.00,6F,22105,"FOX AIRCRAFT, LLC",01288,D,6F,"FOX AIRCRAFT, LLC",1,5,13894,1389402,33894,OOK,"Toksook, AK",AK,02,Alaska,1,13579,1357905,33579,MYU,"Mekoryuk, AK",AK,02,Alaska,1,2025,1,1,1,L
3.00,0.00,0.00,43.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,15581,1558102,35581,VEE,"Venetie, AK",AK,02,Alaska,1,11833,1183305,31833,FYU,"Fort Yukon, AK",AK,02,Alaska,1,2025,1,1,1,L
3.00,0.00,0.00,44.00,9X,21618,"Southern Airways Express, dba Mokulele Airlines",01168,D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,12492,1249202,32492,JHM,"Kapalua, HI",HI,15,Hawaii,2,12174,1217402,32174,HNM,"Hana, HI",HI,15,Hawaii,2,2025,1,1,1,L
3.00,0.00,0.00,50.00,8V,20333,Wright Air Service,06965,D,8V,Wright Air Service,1,5,13415,1341503,33415,MNT,"Minto, AK",AK,02,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,2025,1,1,1,L
3.00,0.00,0.00,53.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12719,1271905,32719,KLG,"Kalskag, AK",AK,02,Alaska,1,10241,1024102,30241,AKI,"Akiak, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,55.00,8E,20331,Bering Air Inc.,06992,D,8E,Bering Air Inc.,1,5,14856,1485602,34856,SKK,"Shaktoolik, AK",AK,02,Alaska,1,11941,1194102,31941,GLV,"Golovin, AK",AK,02,Alaska,1,2025,1,1,1,F
3.00,0.00,0.00,55.00,KAH,20272,Kenmore Air Harbor,06927,D,KAH,Kenmore Air Harbor,1,6,11762,1176202,31646,FRD,"Friday Harbor, WA",WA,53,Washington,93,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,2025,1,1,1,F
3.00,0.00,0.00,56.00,6F,22105,"FOX AIRCRAFT, LLC",01288,D,6F,"FOX AIRCRAFT, LLC",1,5,13369,1336901,33369,MLL,"Marshall, AK",AK,02,Alaska,1,13434,1343405,33434,MOU,"Mountain Village, AK",AK,02,Alaska,1,2025,1,1,1,L
3.00,0.00,0.00,59.00,8E,20331,Bering Air Inc.,06992,D,8E,Bering Air Inc.,1,5,12268,1226803,32268,IAN,"Kiana, AK",AK,02,Alaska,1,13970,1397005,33970,OTZ,"Kotzebue, AK",AK,02,Alaska,1,2025,1,1,1,L
3.00,0.00,0.00,63.00,6F,22105,"FOX AIRCRAFT, LLC",01288,D,6F,"FOX AIRCRAFT, LLC",1,5,11550,1155001,31550,EMK,"Emmonak, AK",AK,02,Alaska,1,12807,1280702,32807,KSM,"St. Mary's, AK",AK,02,Alaska,1,2025,1,1,1,L
